COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
      Q_RR_B_0010_08	    2	      1,000,000	       46,912,000	       21,316,508	   0	    0	      71	      18	     0
      Q_RR_B_0010_16	    2	      1,000,000	       52,807,000	       18,936,883	   0	    1	     186	      22	     0
      Q_RR_B_0100_01	    2	      1,000,000	       44,905,000	       22,269,235	   0	    0	      57	      11	     0
      Q_RR_B_0100_02	    2	      1,000,000	       45,638,000	       21,911,565	   0	    0	     151	      11	     0
      Q_RR_B_0100_04	    2	      1,000,000	       46,087,000	       21,698,093	   0	    0	      67	      14	     1
      Q_RR_B_0100_08	    2	      1,000,000	       48,799,000	       20,492,223	   0	    0	     169	      17	     0
      Q_RR_B_0100_16	    2	      1,000,000	       45,107,000	       22,169,508	   0	    0	      74	      18	     0
      Q_RR_B_1000_01	    2	      1,000,000	       44,844,000	       22,299,527	   0	    0	     159	       9	 4,601
      Q_RR_B_1000_02	    2	      1,000,000	       45,023,000	       22,210,870	   0	    0	      60	      10	     0
      Q_RR_B_1000_04	    2	      1,000,000	       43,026,000	       23,241,761	   0	    0	     145	      10	     0
      Q_RR_B_1000_08	    2	      1,000,000	       44,882,000	       22,280,647	   0	    0	      64	      12	     0
      Q_RR_B_1000_16	    2	      1,000,000	       44,117,000	       22,666,999	   0	    1	     151	      14	     0
    Q_RR_X_B_0001_01	    2	      1,000,000	       46,157,000	       21,665,186	   0	    0	      59	      11	     0
    Q_RR_X_B_0001_02	    2	      1,000,000	       31,992,000	       31,257,814	   0	    0	     146	      12	     0
    Q_RR_X_B_0001_04	    2	      1,000,000	       22,066,000	       45,318,590	   0	    0	     111	      16	     0
    Q_RR_X_B_0001_08	    2	      1,000,000	       21,413,000	       46,700,602	   0	    0	     151	      16	     0
    Q_RR_X_B_0001_16	    2	      1,000,000	       23,513,000	       42,529,664	   0	    0	     154	      21	     3
    Q_RR_X_B_0010_01	    2	      1,000,000	       43,172,000	       23,163,161	   0	    0	     144	       9	     0
    Q_RR_X_B_0010_02	    2	      1,000,000	       25,157,000	       39,750,368	   0	    0	      67	      11	     0
    Q_RR_X_B_0010_04	    2	      1,000,000	       20,871,000	       47,913,373	   0	    0	     138	      11	     0
    Q_RR_X_B_0010_08	    2	      1,000,000	       16,696,000	       59,894,586	   0	    0	     107	      14	     0
    Q_RR_X_B_0010_16	    2	      1,000,000	       25,574,000	       39,102,213	   0	    0	     177	      20	     0
    Q_RR_X_B_0100_01	    2	      1,000,000	       45,185,000	       22,131,238	   0	    0	      58	      11	     0
    Q_RR_X_B_0100_02	    2	      1,000,000	       30,054,000	       33,273,441	   0	    0	     139	       9	     0
    Q_RR_X_B_0100_04	    2	      1,000,000	       19,781,000	       50,553,561	   0	    0	      97	      15	     0
    Q_RR_X_B_0100_08	    2	      1,000,000	       20,861,000	       47,936,341	   0	    0	     141	      14	     0
    Q_RR_X_B_0100_16	    2	      1,000,000	       19,736,000	       50,668,829	   0	    0	     128	      21	 5,792
    Q_RR_X_B_1000_01	    2	      1,000,000	       42,397,000	       23,586,575	   0	    0	     142	       8	 2,305
    Q_RR_X_B_1000_02	    2	      1,000,000	       25,971,000	       38,504,486	   0	    0	      68	      11	 5,962
    Q_RR_X_B_1000_04	    2	      1,000,000	       19,885,000	       50,289,163	   0	    0	     134	      10	     0
    Q_RR_X_B_1000_08	    2	      1,000,000	       16,082,000	       62,181,321	   0	    0	     100	      14	     0
    Q_RR_X_B_1000_16	    2	      1,000,000	       21,638,000	       46,214,992	   0	    0	     154	      18	     0
             Q_WC_01	    2	      1,000,000	      976,425,000	        1,024,144	   3	    8	   2,806	     113	     0
             Q_WC_02	    2	      1,000,000	    1,013,010,000	          987,157	   3	    6	   3,063	     157	     0
             Q_WC_04	    2	      1,000,000	    1,047,964,000	          954,231	   3	    6	   3,262	     199	     0
             Q_WC_08	    2	      1,000,000	    1,147,298,000	          871,613	   3	    6	   3,560	     285	     0
             Q_WC_16	    2	      1,000,000	    1,107,793,000	          902,696	   3	    8	   3,702	     359	     0
           Q_WC_X_01	    2	      1,000,000	    1,016,097,000	          984,158	   3	    6	   2,950	     121	     0
           Q_WC_X_02	    2	      1,000,000	      627,243,000	        1,594,278	   3	    7	   2,898	     112	     0
           Q_WC_X_04	    2	      1,000,000	      488,368,000	        2,047,636	   3	    7	   3,244	     199	     0
           Q_WC_X_08	    2	      1,000,000	      543,574,000	        1,839,676	   3	    8	   3,579	     450	     0
           Q_WC_X_16	    2	      1,000,000	      689,900,000	        1,449,485	   3	   10	   4,185	   1,154	     0
           R_MEM_01k	    2	      1,000,000	        3,072,000	      325,520,833	   0	    0	       3	       0	     0
           R_MEM_01m	    2	      1,000,000	        5,763,000	      173,520,736	   0	    0	       6	       0	     0
           R_MEM_10m	    2	      1,000,000	       23,144,000	       43,207,743	   0	    0	      23	       0	     0
           R_MEM_50m	    2	      1,000,000	       30,760,000	       32,509,753	   0	    1	      85	       1	     0
           S_MEM_01k	    2	      1,000,000	        4,439,000	      225,275,963	   0	    0	       4	       0	     0
           S_MEM_01m	    2	      1,000,000	        4,172,000	      239,693,193	   0	    0	       9	       0	     0
           S_MEM_10m	    2	      1,000,000	        3,996,000	      250,250,250	   0	    0	       4	       0	     0
           S_MEM_50m	    2	      1,000,000	        2,957,000	      338,180,588	   0	    0	       3	       0	     0

         BATCH_WC_01	    3	      1,000,000	      752,425,000	        1,329,036	   1	    2	   1,435	       3	     0
         BATCH_WC_02	    3	      1,000,000	      385,152,000	        2,596,378	   1	    2	   1,118	       4	     0
         BATCH_WC_04	    3	      1,000,000	      236,389,000	        4,230,315	   1	    2	   1,178	       4	     0
         BATCH_WC_08	    3	      1,000,000	      214,303,000	        4,666,290	   1	    3	   1,645	       4	     0
         BATCH_WC_16	    3	      1,000,000	      205,306,000	        4,870,778	   1	    2	   1,583	       5	     0
     GEN_SENTENCES_1	    3	      1,000,000	       14,828,000	       67,439,978	   0	    0	      14	       0	     0
              NOOP_1	    3	      1,000,000	            1,000	1,000,000,000,000	   0	    0	       0	       0	     0
       PSUDO_Q_RR_01	    3	      1,000,000	       65,654,000	       15,231,364	   0	    0	      67	      16	     0
       PSUDO_Q_RR_02	    3	      1,000,000	       46,674,000	       21,425,205	   0	    0	     148	       1	     0
       PSUDO_Q_RR_04	    3	      1,000,000	       48,674,000	       20,544,849	   0	    0	      71	       3	     0
       PSUDO_Q_RR_08	    3	      1,000,000	       50,739,000	       19,708,705	   0	    0	     183	       5	     0
       PSUDO_Q_RR_16	    3	      1,000,000	       48,714,000	       20,527,980	   0	    0	     120	       7	     0
           Q_PIPE_01	    3	      1,000,000	       36,484,000	       27,409,275	   0	    0	     115	       9	     0
           Q_PIPE_02	    3	      1,000,000	       51,938,000	       19,253,726	   0	    0	      95	      22	     0
           Q_PIPE_04	    3	      1,000,000	       74,958,000	       13,340,804	   0	    0	     426	      34	     9
           Q_PIPE_08	    3	      1,000,000	       89,405,000	       11,185,057	   0	    0	     574	      51	     0
           Q_PIPE_16	    3	      1,000,000	      208,517,000	        4,795,772	   0	    0	   1,405	     177	     0
      Q_RR_B_0001_01	    3	      1,000,000	       48,079,000	       20,799,101	   0	    0	      61	      10	     0
      Q_RR_B_0001_02	    3	      1,000,000	       47,939,000	       20,859,843	   0	    0	     162	      14	     0
      Q_RR_B_0001_04	    3	      1,000,000	       45,079,000	       22,183,278	   0	    0	      65	      14	     0
      Q_RR_B_0001_08	    3	      1,000,000	       50,286,000	       19,886,251	   0	    0	     177	      20	     0
      Q_RR_B_0001_16	    3	      1,000,000	       48,840,000	       20,475,020	   0	    0	      83	      24	     0
      Q_RR_B_0010_01	    3	      1,000,000	       43,984,000	       22,735,540	   0	    1	     145	       8	     0
      Q_RR_B_0010_02	    3	      1,000,000	       44,955,000	       22,244,467	   0	    0	      87	      11	11,675
      Q_RR_B_0010_04	    3	      1,000,000	       53,219,000	       18,790,282	   0	    1	     184	      15	     0
      Q_RR_B_0010_08	    3	      1,000,000	       46,862,000	       21,339,251	   0	    0	      71	      17	     0
      Q_RR_B_0010_16	    3	      1,000,000	       50,480,000	       19,809,826	   0	    0	     182	      23	 2,288
      Q_RR_B_0100_01	    3	      1,000,000	       46,463,000	       21,522,502	   0	    0	      61	      12	     0
      Q_RR_B_0100_02	    3	      1,000,000	       46,556,000	       21,479,509	   0	    0	     155	      11	     0
      Q_RR_B_0100_04	    3	      1,000,000	       44,294,000	       22,576,421	   0	    0	      62	      12	     0
      Q_RR_B_0100_08	    3	      1,000,000	       47,462,000	       21,069,487	   0	    0	     165	      17	     0
      Q_RR_B_0100_16	    3	      1,000,000	       47,598,000	       21,009,286	   0	    0	      77	      19	     0
      Q_RR_B_1000_01	    3	      1,000,000	       42,052,000	       23,780,082	   0	    0	     140	       9	     0
      Q_RR_B_1000_02	    3	      1,000,000	       44,610,000	       22,416,499	   0	    0	      60	      11	 5,811
      Q_RR_B_1000_04	    3	      1,000,000	       44,386,000	       22,529,626	   0	    0	     149	      10	     0
      Q_RR_B_1000_08	    3	      1,000,000	       43,941,000	       22,757,789	   0	    0	      63	      12	     0
      Q_RR_B_1000_16	    3	      1,000,000	       44,557,000	       22,443,163	   0	    0	     155	      15	     0
    Q_RR_X_B_0001_01	    3	      1,000,000	       46,808,000	       21,363,869	   0	    0	      61	      13	     0
    Q_RR_X_B_0001_02	    3	      1,000,000	       28,084,000	       35,607,463	   0	    0	     133	      11	     0
    Q_RR_X_B_0001_04	    3	      1,000,000	       21,031,000	       47,548,856	   0	    0	     107	      15	     0
    Q_RR_X_B_0001_08	    3	      1,000,000	       21,597,000	       46,302,727	   0	    0	     149	      17	     0
    Q_RR_X_B_0001_16	    3	      1,000,000	       23,448,000	       42,647,561	   0	    0	     151	      23	     0
    Q_RR_X_B_0010_01	    3	      1,000,000	       44,209,000	       22,619,829	   0	    1	     145	       8	 2,280
    Q_RR_X_B_0010_02	    3	      1,000,000	       27,134,000	       36,854,131	   0	    0	      78	      13	 5,772
    Q_RR_X_B_0010_04	    3	      1,000,000	       20,169,000	       49,581,040	   0	    0	     136	      11	     0
    Q_RR_X_B_0010_08	    3	      1,000,000	       16,765,000	       59,648,076	   0	    0	     106	      14	     0
    Q_RR_X_B_0010_16	    3	      1,000,000	       26,293,000	       38,032,937	   0	    0	     182	      19	     0
    Q_RR_X_B_0100_01	    3	      1,000,000	       46,216,000	       21,637,528	   0	    0	      59	      12	     0
    Q_RR_X_B_0100_02	    3	      1,000,000	       29,707,000	       33,662,100	   0	    0	     140	      10	     0
    Q_RR_X_B_0100_04	    3	      1,000,000	       19,649,000	       50,893,175	   0	    0	      97	      14	     0
    Q_RR_X_B_0100_08	    3	      1,000,000	       17,505,000	       57,126,535	   0	    0	     121	      15	 2,300
    Q_RR_X_B_0100_16	    3	      1,000,000	       22,909,000	       43,650,967	   0	    0	     154	      21	 5,955
    Q_RR_X_B_1000_01	    3	      1,000,000	       43,727,000	       22,869,166	   0	    0	     146	      10	 2,342
    Q_RR_X_B_1000_02	    3	      1,000,000	       25,711,000	       38,893,859	   0	    0	      66	      10	     0
    Q_RR_X_B_1000_04	    3	      1,000,000	       20,376,000	       49,077,346	   0	    0	     135	      12	     0
    Q_RR_X_B_1000_08	    3	      1,000,000	       16,216,000	       61,667,489	   0	    0	     105	      14	     1
    Q_RR_X_B_1000_16	    3	      1,000,000	       21,229,000	       47,105,375	   0	    0	     152	      18	 2,287
             Q_WC_01	    3	      1,000,000	      978,830,000	        1,021,628	   3	    6	   2,826	     113	 5,970
             Q_WC_02	    3	      1,000,000	    1,025,705,000	          974,939	   3	    6	   3,136	     160	    32
             Q_WC_04	    3	      1,000,000	    1,062,279,000	          941,372	   3	    7	   3,318	     194	     0
             Q_WC_08	    3	      1,000,000	    1,076,186,000	          929,207	   3	    7	   3,447	     261	     0
             Q_WC_16	    3	      1,000,000	    1,151,447,000	          868,472	   3	    6	   3,699	     374	     0
           Q_WC_X_01	    3	      1,000,000	      974,325,000	        1,026,352	   3	    6	   2,798	     113	     0
           Q_WC_X_02	    3	      1,000,000	      598,389,000	        1,671,154	   3	    7	   2,789	     104	     0
           Q_WC_X_04	    3	      1,000,000	      486,504,000	        2,055,482	   3	    8	   3,243	     192	     0
           Q_WC_X_08	    3	      1,000,000	      585,796,000	        1,707,079	   3	    7	   3,619	     493	     0
           Q_WC_X_16	    3	      1,000,000	      818,830,000	        1,221,255	   3	   11	   4,483	   1,813	     0
           R_MEM_01k	    3	      1,000,000	        4,741,000	      210,925,965	   0	    0	       5	       0	     0
           R_MEM_01m	    3	      1,000,000	        5,325,000	      187,793,427	   0	    0	       9	       0	     0
           R_MEM_10m	    3	      1,000,000	       26,915,000	       37,154,003	   0	    0	      27	       0	     0
           R_MEM_50m	    3	      1,000,000	       28,545,000	       35,032,405	   0	    0	      73	       0	     0
           S_MEM_01k	    3	      1,000,000	        4,455,000	      224,466,891	   0	    0	       5	       0	     0
           S_MEM_01m	    3	      1,000,000	        3,014,000	      331,785,003	   0	    0	       4	       0	     0
           S_MEM_10m	    3	      1,000,000	        2,937,000	      340,483,487	   0	    0	       3	       0	     0
           S_MEM_50m	    3	      1,000,000	        2,962,000	      337,609,723	   0	    0	       4	       0	     0

COMMAND LINE: [-XX:+UseConcMarkSweepGC, -Xmx8G]
Conf: {Q.batch-size=100}

           Test Name	  Num	     Iterations	          Time ns	       Throughput	  GC	GC ms	  USR ms	  SYS ms	JIT ms
         BATCH_WC_01	    1	      1,000,000	      862,940,000	        1,158,829	   9	    6	   1,037	      43	   193
         BATCH_WC_02	    1	      1,000,000	      401,004,000	        2,493,741	   9	    5	     827	       6	    19
         BATCH_WC_04	    1	      1,000,000	      241,690,000	        4,137,532	   9	    5	     955	       7	     0
